order_id,customer_id,order_date,ship_date,status,payment_mode,discount_pct
2421,629,2024-12-21,,Pending,Credit Card,20
2422,4,2022-11-02,,Pending,UPI,20
2423,430,2023-11-30,2023-12-06,Delivered,UPI,0
2424,314,2024-05-20,2024-05-22,Delivered,COD,25
2425,644,2024-04-03,2024-04-08,Delivered,Net Banking,25
2426,366,2022-07-16,2022-07-19,Delivered,Credit Card,5
2427,47,2023-11-20,2023-11-23,Delivered,Debit Card,20
2428,505,2023-04-12,2023-04-13,Delivered,Credit Card,0
2429,579,2022-10-08,2022-10-12,Delivered,COD,5
2430,423,2024-12-31,2025-01-04,Returned,UPI,20
2431,736,2022-10-05,2022-10-06,Delivered,UPI,10
2432,38,2023-06-10,2023-06-13,Delivered,Credit Card,0
2433,659,2024-07-10,,Cancelled,UPI,5
2434,627,2022-09-01,2022-09-06,Delivered,UPI,25
2435,765,2023-05-09,2023-05-11,Delivered,Debit Card,20
2436,674,2022-01-14,,Pending,Credit Card,5
2437,815,2024-04-23,,Cancelled,UPI,20
2438,597,2023-04-15,,Pending,UPI,10
2439,714,2023-12-16,,Pending,Debit Card,20
2440,713,2022-12-03,2022-12-04,Delivered,UPI,25
2441,684,2023-07-18,2023-07-24,Delivered,COD,5
2442,47,2023-01-03,2023-01-06,Delivered,UPI,0
2443,472,2022-05-06,2022-05-07,Delivered,UPI,0
2444,121,2023-02-23,2023-03-02,Delivered,Debit Card,5
2445,704,2024-06-03,2024-06-07,Delivered,UPI,0
2446,388,2022-01-16,2022-01-22,Delivered,UPI,0
2447,864,2024-05-10,2024-05-11,Delivered,Debit Card,5
2448,158,2024-04-30,2024-05-03,Delivered,UPI,0
2449,731,2024-12-01,2024-12-06,Delivered,COD,20
2450,921,2023-11-07,,Cancelled,UPI,25
2451,546,2023-03-18,,Pending,Credit Card,25
2452,857,2024-06-30,2024-07-06,Delivered,UPI,5
2453,818,2022-02-11,2022-02-15,Delivered,UPI,20
2454,950,2022-07-06,,Cancelled,UPI,0
2455,923,2022-04-21,2022-04-26,Delivered,Debit Card,0
2456,491,2024-03-19,,Cancelled,Credit Card,0
2457,55,2024-11-26,2024-11-28,Delivered,COD,0
2458,930,2022-04-14,2022-04-16,Delivered,Credit Card,0
2459,552,2022-06-21,2022-06-24,Delivered,Credit Card,5
2460,341,2022-10-06,,Shipped,UPI,15
2461,871,2023-02-25,2023-03-02,Delivered,Debit Card,0
2462,152,2024-06-24,2024-06-25,Delivered,Debit Card,20
2463,756,2023-10-22,2023-10-23,Delivered,Debit Card,10
2464,34,2022-01-24,,Shipped,Debit Card,0
2465,884,2022-03-04,2022-03-05,Delivered,UPI,25
2466,85,2023-01-25,2023-02-01,Delivered,COD,15
2467,916,2024-01-31,2024-02-01,Delivered,Credit Card,25
2468,737,2022-11-03,2022-11-10,Returned,UPI,0
2469,937,2024-10-29,2024-10-31,Delivered,Debit Card,5
2470,88,2022-10-30,2022-11-02,Delivered,Credit Card,15
2471,503,2024-12-05,,Pending,UPI,0
2472,845,2023-08-15,2023-08-19,Delivered,Debit Card,10
2473,481,2022-03-24,2022-03-29,Delivered,Credit Card,0
2474,51,2022-01-06,2022-01-09,Delivered,COD,10
2475,652,2023-12-01,2023-12-06,Delivered,Debit Card,5
2476,154,2024-04-09,2024-04-11,Delivered,UPI,10
2477,817,2023-07-06,2023-07-12,Delivered,Net Banking,10
2478,51,2024-01-20,2024-01-24,Delivered,UPI,25
2479,748,2022-03-27,2022-03-28,Delivered,UPI,15
2480,417,2023-03-02,2023-03-07,Delivered,Credit Card,25
2481,472,2023-12-29,,Shipped,UPI,25
2482,798,2024-12-12,2024-12-19,Delivered,UPI,5
2483,49,2022-09-08,,Cancelled,UPI,20
2484,128,2024-12-19,2024-12-26,Delivered,UPI,5
2485,660,2022-12-30,2023-01-04,Delivered,Credit Card,5
2486,199,2024-02-14,2024-02-18,Delivered,UPI,0
2487,275,2023-05-12,2023-05-17,Delivered,UPI,10
2488,695,2023-08-28,2023-09-01,Delivered,Credit Card,5
2489,305,2022-11-21,2022-11-24,Delivered,COD,0
2490,740,2024-12-18,2024-12-19,Delivered,UPI,5
2491,474,2022-03-25,,Shipped,UPI,10
2492,161,2023-12-28,,Pending,UPI,5
2493,888,2022-03-28,2022-03-31,Delivered,Debit Card,10
2494,557,2023-01-18,2023-01-24,Delivered,Net Banking,0
2495,87,2024-08-20,2024-08-27,Delivered,UPI,5
2496,298,2024-11-16,2024-11-17,Delivered,COD,20
2497,791,2023-04-08,2023-04-14,Delivered,UPI,20
2498,513,2024-11-28,2024-12-04,Delivered,Net Banking,10
2499,996,2022-10-02,2022-10-08,Delivered,COD,0
2500,705,2023-11-28,2023-12-05,Delivered,Debit Card,0
2501,299,2023-05-05,2023-05-07,Delivered,UPI,10
2502,849,2024-12-13,2024-12-17,Delivered,UPI,0
2503,746,2023-03-31,,Shipped,COD,0
2504,97,2024-07-20,2024-07-25,Delivered,Debit Card,0
2505,50,2023-02-11,2023-02-15,Delivered,UPI,5
2506,222,2022-10-03,2022-10-04,Delivered,UPI,5
2507,904,2024-04-12,,Cancelled,Debit Card,0
2508,941,2024-10-31,2024-11-01,Delivered,Net Banking,10
2509,473,2024-10-22,,Cancelled,Debit Card,20
2510,914,2022-01-18,2022-01-25,Delivered,UPI,0
2511,31,2022-08-07,2022-08-09,Delivered,UPI,20
2512,858,2024-12-08,,Pending,UPI,10
2513,342,2024-08-25,2024-09-01,Delivered,Credit Card,5
2514,611,2022-09-03,2022-09-08,Returned,COD,0
2515,697,2023-03-14,2023-03-16,Delivered,Credit Card,10
2516,908,2022-04-29,2022-05-06,Delivered,Credit Card,0
2517,539,2023-08-11,2023-08-15,Delivered,UPI,5
2518,543,2024-09-04,2024-09-11,Delivered,UPI,0
2519,418,2023-02-03,2023-02-08,Delivered,Debit Card,5
2520,617,2024-11-01,2024-11-04,Delivered,UPI,5
2521,346,2024-05-06,2024-05-12,Delivered,UPI,0
2522,764,2023-08-26,2023-09-02,Delivered,Credit Card,0
2523,376,2022-02-13,2022-02-17,Delivered,UPI,15
2524,439,2024-06-10,2024-06-16,Returned,Debit Card,20
2525,99,2022-08-27,2022-08-28,Delivered,Credit Card,0
2526,967,2023-01-31,,Cancelled,UPI,5
2527,370,2024-03-10,2024-03-14,Delivered,Credit Card,0
2528,158,2024-07-22,2024-07-23,Delivered,Net Banking,5
2529,976,2022-12-26,2022-12-29,Delivered,UPI,10
2530,54,2024-05-30,2024-05-31,Delivered,UPI,25
2531,498,2024-09-20,2024-09-25,Delivered,Credit Card,0
2532,216,2024-12-10,,Shipped,UPI,0
2533,119,2023-05-11,2023-05-15,Delivered,Credit Card,20
2534,799,2023-02-02,2023-02-08,Delivered,UPI,20
2535,916,2024-12-18,2024-12-24,Delivered,UPI,5
2536,384,2022-09-12,2022-09-18,Delivered,Debit Card,15
2537,711,2022-02-06,2022-02-11,Delivered,UPI,10
2538,595,2022-05-13,,Shipped,UPI,0
2539,958,2022-02-02,2022-02-07,Delivered,Credit Card,5
2540,827,2022-12-06,2022-12-11,Delivered,Credit Card,25
2541,966,2024-05-11,2024-05-18,Delivered,Credit Card,10
2542,800,2023-08-31,,Shipped,Debit Card,25
2543,764,2024-07-23,2024-07-28,Delivered,Credit Card,0
2544,803,2024-01-20,2024-01-22,Delivered,Credit Card,25
2545,151,2023-11-08,2023-11-11,Delivered,UPI,20
2546,584,2023-02-03,,Pending,COD,0
2547,190,2023-04-02,2023-04-06,Delivered,UPI,10
2548,578,2022-04-23,2022-04-27,Delivered,Debit Card,20
2549,159,2024-03-26,2024-03-27,Delivered,Credit Card,10
2550,658,2024-06-24,2024-06-30,Delivered,UPI,20
2551,234,2024-11-30,2024-12-03,Delivered,UPI,25
2552,666,2023-05-15,,Cancelled,Credit Card,20
2553,776,2022-02-05,,Shipped,Net Banking,0
2554,919,2023-12-07,2023-12-09,Returned,COD,0
2555,924,2024-06-08,2024-06-12,Delivered,Credit Card,0
2556,605,2024-01-05,2024-01-06,Delivered,UPI,5
2557,803,2024-02-23,2024-03-01,Delivered,UPI,0
2558,222,2022-01-31,2022-02-06,Delivered,COD,0
2559,851,2022-10-26,2022-10-31,Delivered,COD,10
2560,345,2022-09-04,2022-09-08,Delivered,UPI,5
2561,555,2022-11-02,2022-11-09,Delivered,Debit Card,5
2562,522,2023-07-11,2023-07-18,Delivered,UPI,0
2563,983,2022-12-03,2022-12-09,Delivered,UPI,0
2564,873,2024-11-18,2024-11-19,Delivered,UPI,10
2565,57,2022-08-28,,Shipped,Debit Card,20
2566,207,2022-06-03,2022-06-06,Delivered,UPI,25
2567,844,2022-02-22,2022-02-23,Delivered,UPI,20
2568,627,2023-07-26,2023-08-02,Delivered,Credit Card,0
2569,756,2023-10-21,2023-10-28,Delivered,UPI,0
2570,645,2024-12-04,2024-12-10,Delivered,Credit Card,15
2571,422,2022-10-22,2022-10-25,Delivered,UPI,5
2572,18,2024-10-11,2024-10-13,Delivered,Credit Card,10
2573,60,2024-07-08,,Cancelled,Debit Card,10
2574,688,2022-09-24,2022-10-01,Delivered,UPI,20
2575,95,2024-10-04,2024-10-05,Delivered,COD,10
2576,165,2022-05-17,2022-05-22,Delivered,UPI,10
2577,691,2024-12-28,2024-12-30,Delivered,Net Banking,5
2578,465,2023-04-21,2023-04-24,Delivered,UPI,10
2579,733,2022-12-17,2022-12-18,Delivered,COD,10
2580,479,2022-06-12,2022-06-18,Delivered,UPI,0
2581,105,2022-06-10,2022-06-12,Delivered,UPI,0
2582,769,2024-05-14,2024-05-16,Delivered,Credit Card,10
2583,479,2024-10-12,2024-10-13,Delivered,Net Banking,10
2584,195,2023-03-23,2023-03-26,Delivered,COD,20
2585,315,2023-06-26,2023-07-03,Delivered,Debit Card,0
2586,593,2023-10-24,2023-10-29,Delivered,COD,5
2587,45,2022-07-13,2022-07-15,Delivered,UPI,0
2588,463,2023-02-24,2023-02-28,Delivered,COD,10
2589,548,2022-08-10,,Pending,COD,15
2590,684,2024-11-17,2024-11-24,Delivered,UPI,0
2591,166,2022-07-08,,Cancelled,COD,25
2592,550,2023-01-09,2023-01-13,Delivered,UPI,20
2593,176,2023-11-28,2023-12-02,Delivered,Credit Card,25
2594,240,2024-05-22,,Cancelled,UPI,20
2595,249,2022-08-24,,Shipped,UPI,10
2596,419,2022-03-01,2022-03-07,Delivered,Credit Card,15
2597,24,2024-10-06,,Shipped,Credit Card,10
2598,413,2022-09-01,2022-09-08,Delivered,Debit Card,10
2599,961,2024-10-13,2024-10-20,Delivered,UPI,0
2600,812,2022-02-01,2022-02-03,Delivered,UPI,20
2601,87,2022-12-17,2022-12-23,Delivered,Credit Card,10
2602,164,2022-06-26,2022-06-27,Returned,Debit Card,10
2603,796,2023-11-18,2023-11-24,Delivered,Credit Card,0
2604,272,2024-04-09,2024-04-15,Delivered,Debit Card,20
2605,789,2022-12-23,2022-12-28,Delivered,Credit Card,10
2606,408,2024-07-24,2024-07-29,Delivered,Net Banking,20
2607,548,2023-07-04,2023-07-07,Delivered,Credit Card,20
2608,803,2022-02-03,,Pending,UPI,0
2609,872,2023-11-09,,Shipped,Net Banking,5
2610,679,2024-06-06,2024-06-11,Returned,Credit Card,5
2611,993,2023-08-21,2023-08-24,Delivered,UPI,25
2612,867,2024-11-14,2024-11-17,Delivered,UPI,0
2613,356,2024-07-14,2024-07-20,Delivered,Credit Card,0
2614,671,2024-06-22,2024-06-27,Delivered,COD,5
2615,412,2024-07-05,2024-07-06,Delivered,UPI,0
2616,957,2024-07-14,2024-07-15,Delivered,Debit Card,25
2617,737,2024-08-02,2024-08-07,Delivered,Credit Card,10
2618,154,2024-06-12,2024-06-19,Delivered,Debit Card,0
2619,855,2022-09-23,2022-09-29,Delivered,Credit Card,15
2620,40,2024-12-25,2024-12-31,Delivered,Credit Card,10
2621,191,2023-05-02,2023-05-08,Delivered,Debit Card,0
2622,917,2024-01-09,2024-01-12,Delivered,UPI,25
2623,703,2024-07-24,2024-07-26,Delivered,UPI,0
2624,287,2022-12-27,2022-12-30,Delivered,UPI,10
2625,258,2023-01-09,,Pending,UPI,25
2626,404,2023-02-06,2023-02-09,Delivered,COD,25
2627,191,2023-05-21,2023-05-27,Delivered,UPI,20
2628,590,2023-07-06,,Shipped,COD,5
2629,888,2023-02-03,2023-02-04,Delivered,COD,25
2630,349,2024-04-09,2024-04-11,Delivered,UPI,10
2631,546,2023-11-23,2023-11-26,Delivered,COD,0
2632,399,2022-12-10,2022-12-12,Returned,UPI,25
2633,890,2023-04-01,2023-04-02,Delivered,Credit Card,10
2634,229,2024-10-30,2024-11-02,Delivered,Debit Card,10
2635,27,2024-09-29,2024-10-02,Delivered,Net Banking,20
2636,17,2023-10-19,2023-10-26,Delivered,Debit Card,5
2637,268,2023-04-05,2023-04-06,Delivered,UPI,25
2638,899,2024-11-15,,Shipped,UPI,0
2639,936,2024-09-12,2024-09-17,Delivered,UPI,5
2640,854,2023-11-15,2023-11-16,Delivered,UPI,0
2641,859,2024-01-16,2024-01-19,Delivered,UPI,10
2642,465,2022-08-09,2022-08-11,Delivered,UPI,0
2643,747,2022-12-22,2022-12-26,Delivered,COD,10
2644,746,2024-12-10,2024-12-17,Delivered,Debit Card,15
2645,325,2022-04-04,2022-04-10,Delivered,Credit Card,0
2646,886,2022-08-12,2022-08-13,Delivered,Debit Card,0
2647,795,2023-12-26,2023-12-27,Delivered,UPI,20
2648,713,2024-12-08,2024-12-15,Delivered,UPI,0
2649,490,2022-01-14,2022-01-19,Delivered,UPI,20
2650,572,2023-12-15,2023-12-20,Delivered,COD,10
2651,829,2024-05-26,2024-05-31,Delivered,Net Banking,25
2652,426,2024-07-10,2024-07-12,Delivered,UPI,0
2653,505,2023-11-23,2023-11-28,Delivered,Net Banking,5
2654,648,2023-11-27,2023-12-04,Delivered,Credit Card,10
2655,888,2023-10-12,,Shipped,COD,5
2656,183,2024-10-25,2024-10-26,Delivered,Net Banking,0
2657,832,2024-05-26,2024-05-27,Returned,UPI,0
2658,44,2022-11-16,,Shipped,UPI,5
2659,601,2023-04-21,2023-04-28,Delivered,UPI,0
2660,334,2023-10-12,2023-10-16,Delivered,UPI,10
2661,35,2024-12-04,2024-12-10,Delivered,Credit Card,20
2662,187,2022-07-25,2022-07-30,Delivered,UPI,20
2663,632,2024-02-24,2024-02-26,Delivered,Credit Card,15
2664,512,2023-03-31,2023-04-06,Delivered,COD,15
2665,973,2023-08-23,2023-08-25,Delivered,UPI,0
2666,376,2024-11-21,2024-11-24,Returned,Debit Card,10
2667,215,2022-05-23,2022-05-29,Delivered,COD,0
2668,557,2022-08-05,2022-08-07,Delivered,UPI,0
2669,205,2022-10-21,,Cancelled,Debit Card,5
2670,640,2022-07-09,2022-07-14,Delivered,Debit Card,0
2671,251,2024-04-30,2024-05-04,Delivered,UPI,20
2672,354,2022-02-19,2022-02-24,Delivered,Debit Card,10
2673,724,2022-06-28,2022-07-01,Delivered,UPI,0
2674,492,2024-08-08,2024-08-13,Delivered,Debit Card,10
2675,643,2023-06-29,2023-06-30,Delivered,UPI,25
2676,334,2022-10-19,2022-10-23,Delivered,Credit Card,15
2677,922,2023-05-09,2023-05-16,Delivered,UPI,20
2678,187,2024-06-19,2024-06-20,Returned,Debit Card,0
2679,469,2023-03-17,2023-03-22,Delivered,Debit Card,5
2680,672,2023-01-17,,Pending,COD,10
2681,187,2022-12-20,2022-12-22,Delivered,Net Banking,25
2682,759,2024-04-23,,Cancelled,Net Banking,10
2683,819,2023-11-01,2023-11-03,Delivered,Credit Card,5
2684,567,2022-10-22,2022-10-28,Delivered,UPI,10
2685,988,2023-05-16,,Shipped,COD,20
2686,209,2023-10-18,2023-10-19,Delivered,UPI,10
2687,501,2024-08-06,2024-08-08,Delivered,COD,5
2688,828,2024-03-16,2024-03-19,Delivered,Net Banking,25
2689,268,2023-06-04,2023-06-09,Delivered,Net Banking,15
2690,733,2022-08-27,2022-08-31,Delivered,Credit Card,25
2691,3,2023-01-18,2023-01-19,Delivered,Credit Card,0
2692,340,2023-05-20,2023-05-24,Delivered,Credit Card,20
2693,737,2022-08-19,2022-08-21,Delivered,Debit Card,10
2694,594,2024-11-28,2024-11-30,Delivered,UPI,0
2695,813,2024-01-17,2024-01-22,Delivered,Debit Card,0
2696,193,2022-12-21,2022-12-25,Delivered,UPI,20
2697,622,2024-08-11,2024-08-15,Delivered,Credit Card,25
2698,358,2023-03-08,2023-03-14,Delivered,Debit Card,10
2699,527,2024-01-02,2024-01-03,Delivered,Credit Card,10
2700,818,2022-03-24,2022-03-26,Delivered,UPI,5
2701,945,2024-03-05,2024-03-08,Delivered,COD,25
2702,113,2024-07-31,2024-08-02,Delivered,COD,0
2703,893,2022-07-11,2022-07-13,Delivered,UPI,25
2704,798,2023-12-15,2023-12-19,Delivered,UPI,5
2705,284,2024-11-13,2024-11-14,Delivered,Credit Card,5
2706,591,2024-05-01,2024-05-05,Returned,UPI,25
2707,96,2022-08-24,2022-08-30,Delivered,UPI,0
2708,156,2022-08-25,2022-08-29,Delivered,UPI,15
2709,478,2022-10-13,2022-10-14,Delivered,Credit Card,0
2710,116,2024-02-23,2024-02-24,Delivered,UPI,0
2711,124,2022-03-07,2022-03-14,Delivered,Debit Card,20
2712,449,2023-05-25,2023-05-26,Delivered,Credit Card,5
2713,301,2023-01-30,2023-01-31,Delivered,UPI,20
2714,677,2023-01-02,2023-01-09,Delivered,COD,5
2715,534,2022-08-01,2022-08-02,Delivered,Debit Card,0
2716,93,2023-08-06,2023-08-12,Delivered,Credit Card,10
2717,538,2022-10-15,,Pending,COD,25
2718,681,2023-10-31,2023-11-04,Returned,UPI,5
2719,132,2022-02-05,,Shipped,Credit Card,10
2720,991,2023-12-18,2023-12-25,Delivered,COD,0
2721,760,2022-01-03,,Shipped,UPI,25
2722,611,2023-12-09,2023-12-16,Delivered,Debit Card,15
2723,18,2022-07-19,2022-07-22,Delivered,Credit Card,0
2724,196,2024-05-18,,Pending,Credit Card,20
2725,376,2024-03-04,2024-03-11,Delivered,COD,5
2726,28,2023-06-16,,Pending,COD,0
2727,27,2022-10-16,2022-10-17,Returned,COD,10
2728,371,2022-11-28,2022-11-29,Delivered,Credit Card,5
2729,171,2022-05-06,2022-05-10,Delivered,Debit Card,0
2730,437,2022-02-15,2022-02-20,Delivered,UPI,5
2731,666,2022-08-08,2022-08-15,Delivered,UPI,0
2732,900,2022-01-16,2022-01-17,Delivered,Debit Card,5
2733,256,2022-05-01,2022-05-05,Delivered,Credit Card,10
2734,578,2024-07-13,2024-07-18,Delivered,COD,5
2735,67,2024-01-30,2024-02-02,Delivered,Debit Card,10
2736,292,2024-05-20,,Shipped,Net Banking,5
2737,492,2022-08-06,2022-08-10,Delivered,COD,15
2738,3,2022-08-15,2022-08-22,Delivered,UPI,0
2739,803,2024-11-19,2024-11-24,Delivered,UPI,10
2740,236,2022-07-25,2022-07-29,Delivered,UPI,0
2741,166,2024-05-17,2024-05-18,Delivered,Credit Card,20
2742,832,2024-01-21,2024-01-28,Delivered,UPI,0
2743,738,2022-08-10,2022-08-11,Returned,Debit Card,15
2744,201,2024-11-07,2024-11-08,Delivered,Credit Card,5
2745,474,2023-04-15,2023-04-18,Delivered,Net Banking,5
2746,994,2024-12-22,,Pending,Credit Card,5
2747,821,2024-03-31,2024-04-01,Delivered,Debit Card,0
2748,579,2024-06-10,2024-06-16,Delivered,Credit Card,20
2749,364,2024-07-04,2024-07-08,Delivered,Credit Card,5
2750,31,2023-02-23,2023-03-01,Delivered,UPI,5
2751,823,2023-02-15,2023-02-18,Delivered,UPI,15
2752,859,2024-06-14,,Cancelled,Credit Card,0
2753,81,2023-12-25,2023-12-31,Delivered,Credit Card,0
2754,875,2024-08-30,2024-09-03,Delivered,UPI,5
2755,425,2024-05-21,2024-05-22,Delivered,Net Banking,25
2756,774,2022-05-19,,Shipped,UPI,25
2757,498,2024-08-15,2024-08-21,Delivered,UPI,0
2758,671,2023-06-22,2023-06-23,Delivered,Credit Card,20
2759,841,2023-07-07,2023-07-10,Delivered,UPI,0
2760,804,2022-12-19,2022-12-20,Delivered,Credit Card,20
2761,828,2023-09-02,2023-09-06,Delivered,Credit Card,15
2762,803,2024-12-19,2024-12-21,Returned,Credit Card,0
2763,475,2024-06-18,2024-06-23,Delivered,COD,10
2764,570,2023-08-23,2023-08-25,Delivered,COD,0
2765,222,2024-09-20,2024-09-25,Delivered,UPI,15
2766,273,2023-05-24,2023-05-28,Delivered,UPI,10
2767,188,2023-03-08,2023-03-13,Delivered,Net Banking,25
2768,297,2022-08-22,2022-08-23,Returned,Credit Card,0
2769,729,2023-06-25,2023-06-26,Delivered,Credit Card,0
2770,220,2024-08-14,2024-08-21,Delivered,Credit Card,20
2771,176,2022-08-05,2022-08-11,Delivered,UPI,0
2772,682,2022-02-26,2022-02-27,Delivered,Debit Card,5
2773,871,2022-06-21,2022-06-26,Delivered,Debit Card,25
2774,526,2024-10-30,,Cancelled,Debit Card,15
2775,923,2022-10-28,,Cancelled,UPI,15
2776,986,2022-02-15,2022-02-18,Delivered,Credit Card,25
2777,951,2024-11-06,2024-11-11,Delivered,COD,0
2778,951,2024-03-28,,Cancelled,UPI,0
2779,165,2022-09-04,2022-09-09,Delivered,COD,10
2780,526,2023-04-23,2023-04-26,Delivered,Credit Card,20
2781,449,2022-01-24,2022-01-27,Delivered,UPI,0
2782,554,2022-04-06,2022-04-13,Delivered,UPI,0
2783,863,2023-01-04,,Shipped,UPI,0
2784,307,2024-04-05,2024-04-07,Delivered,Debit Card,0
2785,524,2024-10-20,2024-10-25,Delivered,Credit Card,0
2786,687,2024-05-17,2024-05-23,Delivered,Credit Card,15
2787,771,2024-03-14,2024-03-20,Delivered,Net Banking,15
2788,651,2022-04-13,2022-04-19,Delivered,Credit Card,5
2789,121,2023-06-14,,Cancelled,UPI,25
2790,434,2022-08-19,2022-08-25,Delivered,UPI,20
2791,255,2022-12-29,2023-01-03,Delivered,Debit Card,20
2792,230,2023-11-14,2023-11-19,Delivered,UPI,15
2793,818,2024-03-26,2024-03-30,Delivered,Credit Card,25
2794,719,2023-08-03,,Shipped,UPI,20
2795,255,2023-06-27,,Pending,Credit Card,5
2796,464,2024-11-13,2024-11-15,Delivered,UPI,0
2797,575,2023-11-24,2023-11-29,Delivered,UPI,10
2798,779,2023-05-13,,Shipped,UPI,20
2799,560,2022-09-14,2022-09-17,Delivered,Net Banking,5
2800,548,2024-03-30,2024-03-31,Delivered,Credit Card,25
2801,902,2024-06-11,2024-06-13,Delivered,UPI,15
2802,771,2024-12-15,2024-12-16,Delivered,Credit Card,10
2803,639,2022-05-10,2022-05-15,Delivered,UPI,0
2804,918,2023-05-24,2023-05-30,Delivered,Debit Card,25
2805,835,2022-12-01,2022-12-02,Returned,COD,10
2806,239,2023-03-13,2023-03-16,Delivered,UPI,0
2807,192,2023-05-25,2023-05-30,Delivered,UPI,20
2808,97,2024-03-31,2024-04-02,Delivered,COD,0
2809,369,2023-07-25,2023-07-26,Delivered,Credit Card,5
2810,632,2022-07-19,2022-07-25,Delivered,Debit Card,5
2811,297,2023-07-15,2023-07-22,Delivered,Credit Card,10
2812,65,2024-08-20,2024-08-27,Delivered,Credit Card,0
2813,529,2022-09-17,2022-09-24,Delivered,Credit Card,25
2814,560,2022-03-27,2022-04-03,Delivered,Net Banking,0
2815,411,2024-08-03,,Shipped,UPI,5
2816,82,2024-06-25,2024-07-02,Delivered,Credit Card,0
2817,232,2023-10-31,2023-11-03,Delivered,COD,10
2818,560,2024-05-14,2024-05-20,Delivered,Credit Card,5
2819,999,2024-03-21,2024-03-26,Delivered,Credit Card,5
2820,391,2023-10-02,2023-10-05,Delivered,COD,10
2821,603,2023-06-19,2023-06-20,Returned,COD,0
2822,128,2022-10-04,2022-10-11,Delivered,Debit Card,0
2823,704,2024-09-05,2024-09-11,Returned,UPI,10
2824,46,2023-12-21,2023-12-27,Delivered,Credit Card,10
2825,746,2022-05-07,2022-05-14,Delivered,Credit Card,20
2826,405,2023-03-01,2023-03-02,Delivered,UPI,0
2827,528,2023-06-17,2023-06-21,Delivered,Credit Card,10
2828,8,2022-04-11,2022-04-14,Delivered,Debit Card,25
2829,827,2022-10-06,2022-10-08,Delivered,Net Banking,5
2830,49,2023-08-24,,Pending,Net Banking,5
2831,805,2024-06-09,2024-06-16,Delivered,UPI,10
2832,447,2023-06-21,2023-06-24,Delivered,COD,5
2833,434,2024-01-16,2024-01-17,Delivered,Credit Card,20
2834,585,2024-07-11,,Shipped,UPI,10
2835,988,2023-03-29,2023-03-30,Delivered,Credit Card,25
2836,436,2022-09-25,2022-10-02,Delivered,Debit Card,5
2837,415,2024-02-20,,Shipped,COD,0
2838,789,2024-05-07,2024-05-11,Delivered,UPI,0
2839,648,2023-11-16,2023-11-17,Delivered,UPI,0
2840,712,2024-05-21,2024-05-23,Delivered,UPI,0
2841,302,2023-01-06,2023-01-10,Returned,Debit Card,10
2842,711,2024-08-28,2024-09-02,Delivered,UPI,10
2843,69,2024-03-10,2024-03-16,Delivered,UPI,5
2844,103,2022-07-09,2022-07-16,Delivered,Net Banking,20
2845,980,2023-05-30,2023-05-31,Delivered,Credit Card,10
2846,7,2022-01-31,2022-02-04,Delivered,Credit Card,10
2847,729,2024-10-09,2024-10-11,Returned,UPI,0
2848,592,2024-01-04,2024-01-11,Delivered,Debit Card,0
2849,280,2024-07-02,2024-07-09,Delivered,Debit Card,5
2850,169,2024-05-20,2024-05-21,Delivered,Debit Card,0
2851,209,2024-12-18,2024-12-21,Delivered,Debit Card,15
2852,234,2024-05-30,2024-06-06,Delivered,Credit Card,10
2853,771,2024-12-26,2024-12-29,Delivered,Credit Card,0
2854,272,2024-11-18,2024-11-24,Delivered,UPI,20
2855,770,2023-04-22,2023-04-29,Delivered,COD,10
2856,771,2023-07-04,2023-07-07,Delivered,Debit Card,10
2857,313,2024-01-23,2024-01-30,Delivered,Credit Card,0
2858,202,2022-06-07,2022-06-13,Delivered,Net Banking,0
2859,459,2023-08-08,2023-08-14,Delivered,Credit Card,15
2860,963,2022-06-23,2022-06-30,Delivered,COD,10
2861,212,2023-05-13,2023-05-17,Delivered,Debit Card,0
2862,174,2022-03-04,2022-03-08,Delivered,COD,20
2863,702,2022-12-14,,Shipped,COD,10
2864,732,2022-01-26,2022-01-31,Delivered,UPI,0
2865,803,2024-03-03,2024-03-06,Returned,COD,5
2866,732,2023-02-03,2023-02-06,Delivered,Credit Card,5
2867,737,2024-10-27,,Shipped,UPI,5
2868,339,2023-04-16,,Cancelled,UPI,0
2869,528,2022-05-22,2022-05-27,Delivered,UPI,15
2870,294,2024-11-19,,Cancelled,COD,10
2871,177,2023-07-26,2023-07-29,Delivered,COD,10
2872,269,2024-05-25,2024-05-28,Delivered,Credit Card,20
2873,705,2022-05-16,2022-05-22,Delivered,Credit Card,15
2874,804,2022-08-08,2022-08-10,Delivered,Debit Card,10
2875,660,2022-09-10,2022-09-15,Delivered,Credit Card,20
2876,677,2023-06-08,,Cancelled,Debit Card,25
2877,582,2024-05-21,2024-05-28,Returned,Credit Card,0
2878,708,2022-05-05,2022-05-10,Delivered,Net Banking,15
2879,720,2022-09-30,,Shipped,UPI,15
2880,698,2022-10-09,2022-10-16,Delivered,UPI,0
2881,747,2024-02-20,2024-02-22,Delivered,UPI,0
2882,852,2023-04-09,2023-04-11,Delivered,UPI,5
2883,582,2022-07-31,2022-08-04,Delivered,UPI,20
2884,31,2024-03-13,,Pending,UPI,25
2885,216,2022-12-20,2022-12-26,Delivered,Credit Card,0
2886,592,2023-03-11,2023-03-12,Delivered,UPI,0
2887,190,2023-04-17,2023-04-23,Delivered,UPI,0
2888,535,2024-03-01,2024-03-02,Delivered,UPI,0
